Vext Jext
-0.075 -204.703469659
-0.05 -204.650964097
-0.025 -204.595081213
0.0 -204.535504437
0.025 -204.471876542
0.05 -204.403792894
0.075 -204.3307933
0.1 -204.252352116
0.125 -204.167865844
0.15 -204.076639498
0.175 -203.977866464
0.2 -203.870606644
0.225 -203.753757303
0.25 -203.626016411
0.275 -203.485835169
0.3 -203.331359261
0.325 -203.160346808
0.35 -202.970065411
0.375 -202.757151947
0.4 -202.517423706
0.425 -202.245619085
0.45 -201.935044158
0.475 -201.57706642
0.5 -201.160408926
0.525 -200.670134092
0.55 -200.086178783
0.575 -199.381231661
0.6 -198.517902179
0.625 -197.443476386
0.65 -196.084825127
0.675 -194.339435296
0.7 -192.064913863
0.725 -189.066048996
0.75 -185.07958736
0.775 -179.753661591
0.8 -172.609283675
0.825 -162.955747135
0.85 -149.70818917
0.875 -131.031916316
0.9 -103.73212608
0.925 -62.3556545996
0.95 1.82904997851
0.975 101.433675254
