Vext Jext
-0.075 -200.726516129
-0.05 -200.708547298
-0.025 -200.689260467
0.0 -200.668516827
0.025 -200.646158547
0.05 -200.622005565
0.075 -200.595851749
0.1 -200.567460247
0.125 -200.536557845
0.15 -200.502828158
0.175 -200.465902861
0.2 -200.42535164
0.225 -200.380668852
0.25 -200.33125719
0.275 -200.276406892
0.3 -200.21526917
0.325 -200.146821892
0.35 -200.06982479
0.375 -199.982760285
0.4 -199.883754305
0.425 -199.77046879
0.45 -199.639953577
0.475 -199.488437876
0.5 -199.311033247
0.525 -199.101297699
0.55 -198.850599108
0.575 -198.547046968
0.6 -198.173986094
0.625 -197.707382495
0.65 -197.11124317
0.675 -196.329567516
0.7 -195.272076347
0.725 -193.786520398
0.75 -191.605589856
0.775 -188.244680007
0.8 -182.809421384
0.825 -173.652690149
0.85 -157.815589121
0.875 -130.218681661
0.9 -82.6861594781
0.925 -3.15416011784
0.95 124.265660397
