Vext Jext
-0.075 -195.40150647
-0.05 -195.032525488
-0.025 -194.640137012
0.0 -194.222215822
0.025 -193.776383862
0.05 -193.299973097
0.075 -192.789981885
0.1 -192.243023518
0.125 -191.655283262
0.15 -191.022376807
0.175 -190.339359982
0.2 -189.600557593
0.225 -188.799518864
0.25 -187.928731178
0.275 -186.979561912
0.3 -185.941994986
0.325 -184.804361739
0.35 -183.553014674
0.375 -182.1719253
0.4 -180.642192351
0.425 -178.941436137
0.45 -177.04305601
0.475 -174.915322957
0.5 -172.520277685
0.525 -169.812401751
0.55 -166.737066187
0.575 -163.228680832
0.6 -159.208823005
0.625 -154.58408388
0.65 -149.242406731
0.675 -143.052865251
0.7 -135.862428014
0.725 -127.49447297
0.75 -117.747728672
0.775 -106.396714678
0.8 -93.1947067729
0.825 -77.8812663937
0.85 -60.1932217755
0.875 -39.8806665499
0.9 -16.7181908749
0.925 9.48573885509
0.95 38.8849301733
0.975 71.601694151
1.0 107.732582027
1.025 147.354838781
1.05 190.534347097
