Vext Jext
-0.075 -199.576887097
-0.05 -199.360722839
-0.025 -199.12898173
0.0 -198.88006751
0.025 -198.612168597
0.05 -198.323225285
0.075 -198.010885813
0.1 -197.672456029
0.125 -197.304838313
0.15 -196.904457744
0.175 -196.467172573
0.2 -195.988165295
0.225 -195.461809785
0.25 -194.881508388
0.275 -194.239494354
0.3 -193.526589793
0.325 -192.731900269
0.35 -191.842459914
0.375 -190.842796675
0.4 -189.714400524
0.425 -188.435113798
0.45 -186.978425176
0.475 -185.312700146
0.5 -183.400377273
0.525 -181.197231226
0.55 -178.651753594
0.575 -175.705076839
0.6 -172.289994201
0.625 -168.332605728
0.65 -163.75187717
0.675 -158.459413677
0.7 -152.357605621
0.725 -145.335529413
0.75 -137.261486705
0.775 -127.97418605
0.8 -117.273082652
0.825 -104.914473386
0.85 -90.6140443075
0.875 -74.0667845897
0.9 -54.9719229338
0.925 -33.0601822693
0.95 -8.11396153082
0.975 20.0258382528
1.0 51.4652657833
1.025 86.2645778831
1.05 124.452943534
1.075 166.039025262
