Vext Jext
-0.075 -203.907894364
-0.05 -203.848838319
-0.025 -203.786331651
0.0 -203.720072626
0.025 -203.649723654
0.05 -203.574905805
0.075 -203.49519226
0.1 -203.410100718
0.125 -203.319083135
0.15 -203.221515568
0.175 -203.116683609
0.2 -203.003765565
0.225 -202.881811932
0.25 -202.7497184
0.275 -202.606195116
0.3 -202.449725511
0.325 -202.27851352
0.35 -202.090420412
0.375 -201.882877796
0.4 -201.652779491
0.425 -201.396338398
0.45 -201.108898798
0.475 -200.784689032
0.5 -200.416490155
0.525 -199.995202095
0.55 -199.509256124
0.575 -198.943846542
0.6 -198.279943967
0.625 -197.492874198
0.65 -196.550668486
0.675 -195.412028354
0.7 -194.023650525
0.725 -192.317148318
0.75 -190.20527084
0.775 -187.577156975
0.8 -184.291754407
0.825 -180.168017176
0.85 -174.969727583
0.875 -168.382112718
0.9 -159.977107669
0.925 -149.165170498
0.95 -135.133139149
0.975 -116.773641714
1.0 -92.6158723879
1.025 -60.7745886706
1.05 -18.944823336
1.075 35.5446281693
1.1 105.590923367
