Vext Jext
-0.075 -197.861365206
-0.05 -197.70535905
-0.025 -197.541492221
0.0 -197.369161516
0.025 -197.187700652
0.05 -196.996371716
0.075 -196.794355177
0.1 -196.580738165
0.125 -196.354500633
0.15 -196.114498962
0.175 -195.859446429
0.2 -195.587889414
0.225 -195.298180792
0.25 -194.98844356
0.275 -194.656530767
0.3 -194.299974232
0.325 -193.915922105
0.35 -193.501060221
0.375 -193.051516837
0.4 -192.562739596
0.425 -192.029337899
0.45 -191.444896098
0.475 -190.801714761
0.5 -190.090504029
0.525 -189.299967675
0.55 -188.416289697
0.575 -187.422483293
0.6 -186.297555506
0.625 -185.015603006
0.65 -183.544186846
0.675 -181.843375416
0.7 -179.863848275
0.725 -177.545109397
0.75 -174.813435124
0.775 -171.579501234
0.8 -167.735209577
0.825 -163.148555596
0.85 -157.655251711
0.875 -151.04532008
0.9 -143.040994844
0.925 -133.266040282
0.95 -121.203313363
0.975 -106.143550624
1.0 -87.1295642099
1.025 -62.9006890554
1.05 -31.8515158149
1.075 7.98723082745
1.1 58.9179839677
