Vext Jext
-0.075 -191.80543822
-0.05 -191.287299603
-0.025 -190.737322003
0.0 -190.152825276
0.025 -189.530837969
0.05 -188.868068804
0.075 -188.16086112
0.1 -187.405139575
0.125 -186.596364045
0.15 -185.729462447
0.175 -184.798752046
0.2 -183.797868549
0.225 -182.719656519
0.25 -181.556072253
0.275 -180.29805491
0.3 -178.935377202
0.325 -177.456501252
0.35 -175.848380958
0.375 -174.096281708
0.4 -172.18354269
0.425 -170.0913629
0.45 -167.798533596
0.475 -165.281210969
0.5 -162.512650533
0.525 -159.463012372
0.55 -156.099157147
0.575 -152.384568939
0.6 -148.279218206
0.625 -143.740013638
0.65 -138.719909758
0.675 -133.168817771
0.7 -127.033741952
0.725 -120.258463954
0.75 -112.783483128
0.775 -104.54556678
0.8 -95.4778802242
0.825 -85.5098828509
0.85 -74.5689806441
0.875 -62.5816154712
0.9 -49.4761683907
0.925 -35.1856732561
0.95 -19.6496127752
0.975 -2.81689478494
1.0 15.3564889143
1.025 34.9063164088
1.05 55.8633818938
1.075 78.2563488337
1.1 102.112410571
