Vext Jext
-0.0789809200579 -199.046002894
-0.0539769295648 -198.84647824
-0.0289728769221 -198.643846107
-0.00396875577837 -198.437788919
0.0210354410788 -198.227946059
0.0460397218695 -198.013906525
0.0710440959989 -197.795200056
0.096048574273 -197.571286349
0.121053169162 -197.341541906
0.146057895123 -197.105243864
0.171062769 -196.861550013
0.196067810521 -196.609473931
0.221073042931 -196.34785347
0.246078493744 -196.075312821
0.271084195785 -195.790210765
0.296090188448 -195.490577601
0.321096519347 -195.174032642
0.346103246471 -194.837676474
0.371110440971 -194.477951474
0.396118190914 -194.090454291
0.421126606198 -193.669690082
0.446135825168 -193.208741602
0.471146023527 -192.698823651
0.496157426378 -192.12868109
0.521170324406 -191.483779707
0.546185095798 -190.745210101
0.571202235024 -189.888248793
0.59622239243 -188.880378491
0.621246425878 -187.678706108
0.646275461095 -186.226945232
0.671310972522 -184.451373905
0.696354879258 -182.256037121
0.72140965878 -179.517061014
0.746478490522 -176.075473883
0.771565444149 -171.727792558
0.796675745995 -166.212700228
0.821816154636 -159.192268212
0.846995480804 -150.22595981
0.872225255077 -138.737246142
0.89752045168 -123.977416023
0.92290014155 -104.992922486
0.948387914998 -80.6042500814
0.974011730696 -49.4134652034
0.999803089123 -9.84554383585
1.02579547515 39.7737574771
1.05202215801 101.10790044
1.07851390537 175.695268368
