Vext Jext
-0.088736932935 -206.938093945
-0.0631716594026 -205.102790268
-0.0376055450437 -203.264756635
-0.0120385020263 -201.423707878
0.0135295697183 -199.579319096
0.0390987844299 -197.731219384
0.0646692731541 -195.878983266
0.090241186982 -194.022120188
0.115814700665 -192.160062777
0.141390017403 -190.292151288
0.166967374835 -188.417614171
0.192547052072 -186.535545219
0.218129378949 -184.644873542
0.243714747804 -182.744325311
0.269303627842 -180.832377136
0.294896584471 -178.907193277
0.320494303631 -176.966546651
0.34609762344 -175.007716103
0.37170757639 -173.027349384
0.397325444188 -171.021285104
0.422952830921 -168.98431519
0.448591760439 -166.909868704
0.474244806384 -164.789589662
0.499915265665 -162.612773814
0.52560739003 -160.365616786
0.551326689891 -158.030227627
0.577080312256 -155.583401767
0.602877616229 -152.994752504
0.628730706991 -150.224977303
0.654655229419 -147.223281109
0.68067121713 -143.924619709
0.706804053321 -140.246580126
0.733085550668 -136.085874454
0.759555271643 -131.314053106
0.786262405538 -125.771410591
0.813268593101 -119.257814608
0.840652611104 -111.517496415
0.868517731069 -102.215158868
0.897002538715 -90.900848328
0.926295452508 -76.9628165313
0.956652005789 -59.5714097768
0.988411631733 -37.624572295
1.02200959441 -9.70910907255
1.05797894074 25.9056517379
1.09693723477 71.2247882072
1.13955830693 128.43606147
