Vext Jext
-0.0789400587474 -202.054294737
-0.0539223755585 -201.147464538
-0.0289045122739 -200.231398659
-0.00388645176543 -199.30521874
0.0211318252051 -198.367938201
0.0461503403346 -197.418444381
0.0711691181974 -196.455477058
0.0961881866659 -195.477606879
0.121207577488 -194.483205735
0.146227326991 -193.470410722
0.171247476834 -192.43708542
0.196268075014 -191.380768498
0.221289177097 -190.29861043
0.246310847166 -189.187324809
0.271333161357 -188.043007337
0.296356207594 -186.861149034
0.321380089933 -185.636413689
0.346404931503 -184.362487046
0.371430878818 -183.031855499
0.39645810701 -181.635537944
0.421486826338 -180.1627519
0.446517290493 -178.600487534
0.471549806685 -176.932990497
0.496584748172 -175.141119375
0.521622569472 -173.201565538
0.546663824504 -171.085922851
0.571709187604 -168.759610072
0.596759476757 -166.180679119
0.621815674924 -163.298721844
0.646878963213 -160.053168542
0.671950727789 -156.37293389
0.697032573732 -152.175706068
0.722126327342 -147.367828599
0.747234029852 -141.844622956
0.772357935133 -135.490505985
0.797500529434 -128.177977759
0.822664586452 -119.764797332
0.847853282616 -110.088070971
0.873070364919 -98.95564519
0.898320332391 -86.1368004725
0.923608594029 -71.3541523781
0.948941491431 -54.2824907356
0.974326125177 -34.5576832178
0.999770016753 -11.7940126817
1.02528060631 14.3900671121
1.05086477399 44.3473843222
1.07652846423 78.3827810515
1.10227644551 116.74079549
