Vext Jext
-0.0821933814128 -205.525183223
-0.0571797896066 -205.136845902
-0.0321660421463 -204.744061324
-0.00715212329207 -204.346379773
0.0178619848051 -203.943291283
0.0428763024559 -203.534215544
0.0678908528606 -203.118489698
0.0929056626256 -202.695353555
0.117920762393 -202.263931618
0.142936187612 -201.823211077
0.167951979484 -201.372014738
0.192968186141 -200.908967395
0.217984864136 -200.43245325
0.243002080166 -199.940566689
0.268019913543 -199.431041616
0.293038459071 -198.901169386
0.318057830798 -198.347691476
0.343078166928 -197.766659212
0.36809963607 -197.153255148
0.393122445518 -196.501556619
0.41814685209 -195.804226005
0.443173176254 -195.052107042
0.468201821089 -194.233683165
0.493233297006 -193.334371262
0.518268254682 -192.335580502
0.543307527948 -191.213487213
0.568352189199 -189.937451455
0.593403616112 -188.468111095
0.6184635926 -186.754497136
0.643534394183 -184.731594775
0.668618916564 -182.316669597
0.693720807536 -179.405498986
0.718844612516 -175.868213821
0.743995947939 -171.544344607
0.769181729386 -166.236303269
0.794410496243 -159.700107348
0.819692893522 -151.631613648
0.845042311031 -141.648256271
0.870475721671 -129.265095127
0.896014392526 -113.874499271
0.921684515351 -94.7281328245
0.947517283475 -70.9347578592
0.973548255784 -41.4784061633
0.999815880432 -5.26055908861
1.02635938621 38.8396060837
1.05321627923 91.8936923159
1.08042011679 154.860479815
