Vext Jext
-0.0777919130467 -200.857053719
-0.0527875865054 -200.545791755
-0.0277832127045 -200.23112982
-0.0027787869281 -199.912728641
0.0222256961604 -199.590204287
0.047230242629 -199.263120217
0.0722348593911 -198.930979054
0.0972395543623 -198.593211342
0.122244336641 -198.249162509
0.147249216729 -197.898077047
0.172254206814 -197.539078125
0.197259321095 -197.171144278
0.222264576205 -196.793078802
0.247269991751 -196.403471163
0.272275590954 -196.000650813
0.297281401512 -195.582625004
0.322287456654 -195.147003298
0.347293796543 -194.690896157
0.372300470043 -194.210788269
0.39730753708 -193.702368379
0.422315071694 -193.160309752
0.447323166098 -192.577978568
0.472331936038 -191.947047595
0.497341527933 -191.256983244
0.52235212839 -190.494360418
0.547363976748 -189.641960573
0.572377381642 -188.677579706
0.597392741679 -187.572541088
0.622410575373 -186.289541497
0.647431552398 -184.780403009
0.672456534376 -182.983138408
0.697486621468 -180.818599403
0.722523204034 -178.186760114
0.74756802103 -174.962515812
0.772623230952 -170.990579004
0.797691507881 -166.078569687
0.822776188565 -159.986434161
0.847881493899 -152.410510871
0.873012840293 -142.961130026
0.898177235322 -131.134149524
0.923383731788 -116.278288646
0.948643795033 -97.5687026514
0.973971493645 -73.9932629671
0.999383367228 -44.3620699562
1.0248978733 -7.34724460437
1.05053441779 38.447322819
1.07631213741 94.3983750217
1.10224861554 161.770902217
