Vext Jext
-0.075 -203.493872862
-0.05 -203.456409076
-0.025 -203.416253887
0.0 -203.373130886
0.025 -203.326725411
0.05 -203.276678357
0.075 -203.22257792
0.1 -203.163950424
0.125 -203.100247472
0.15 -203.030831479
0.175 -202.954957823
0.2 -202.871750706
0.225 -202.780174375
0.25 -202.678996698
0.275 -202.5667402
0.3 -202.44162111
0.325 -202.301468179
0.35 -202.143617676
0.375 -201.964770178
0.4 -201.760802135
0.425 -201.526509601
0.45 -201.255257393
0.475 -200.938503465
0.5 -200.565130488
0.525 -200.120570257
0.55 -199.585533779
0.575 -198.934437487
0.6 -198.132975244
0.625 -197.135587187
0.65 -195.881961366
0.675 -194.29316022
0.7 -192.267460618
0.725 -189.675730339
0.75 -186.35572397
0.775 -182.10269536
0.8 -176.652997247
0.825 -169.654471735
0.85 -160.618925484
0.875 -148.85490414
0.9 -133.384867472
0.925 -112.863700215
0.95 -85.531785241
0.975 -49.2168420802
1.0 -1.41898015702
